recommendationid,appid,game,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
112125743,10,Counter-Strike,tchinese,It is classic.,1647193707,1647193707,1,0,0,0.0,0,1,0,0,0,
112130696,10,Counter-Strike,spanish,Counter strike si steam,1647198539,1647198539,1,0,0,0.0,0,1,0,0,0,
112131990,10,Counter-Strike,russian,классная игра прямо ностальгия пошла всем воветую!,1647199861,1647199861,1,0,0,0.0,0,1,0,0,0,
112133704,10,Counter-Strike,german,"Immer noch der Shooter, da es hier um das Spielprinzip geht und nicht um möglichst moderne Grafik.",1647201716,1647201716,1,0,0,0.0,0,0,0,0,0,
112158905,10,Counter-Strike,turkish,KÖTÜDİYENİN AHM--- :D,1647240339,1647240339,1,0,0,0.476190477609634,0,1,1,0,0,
112163452,10,Counter-Strike,russian,the legend of online shooters!!!,1647250131,1647250131,1,0,0,0.0,0,1,0,0,0,
112173482,10,Counter-Strike,english,come to 1.6,1647267294,1647267294,1,0,0,0.0,0,1,0,0,0,
112189182,10,Counter-Strike,russian,"Это именно та игра, где ты выучил свои первые раскиды.. Это именно та игра, в которую ты играешь ради удовольствия.. Это именно та игра, где можно послушать разборки взрослых дядек.. Это именно та игра, которую оккупировало почти 60% школьников СНГ. Это именно та игра, ради которой ты сваливал с уроков.. Это именно та игра, где ты почувствовал себя в роли психиатора.. Это именно та игра, на которую не жаль потратить деньги.. Это именно та игра, которая многим открыла мир игр.. Это именно та игра, где ты в первые бомбанул.. Это именно та игра, которая хороша, в любой промежуток времени..",1647287283,1647287283,1,0,0,0.0,0,1,0,0,0,
112190423,10,Counter-Strike,russian,Кайфовый отдых после мерзотного ксго.,1647288952,1647288952,1,0,0,0.0,0,1,0,0,0,
112223624,10,Counter-Strike,schinese,永远的反恐精英！！！,1647327319,1647327319,1,1,0,0.421487599611282,0,0,0,0,0,
112225561,10,Counter-Strike,english,just ban russians Gabe,1647331461,1647331461,0,1,1,0.4977687895298,0,0,0,0,0,
112259661,10,Counter-Strike,german,just remember back then... never forget 1.6 <3,1647383101,1647383101,1,0,0,0.0,0,1,0,0,0,
112271085,10,Counter-Strike,russian,"С лехой,зайебись",1647401870,1647401870,1,0,0,0.0,0,1,0,0,0,
112276800,10,Counter-Strike,english,"[h1] *HARMFUL PRODUCT WARNING!!!* [/h1]  First of all: FRUTA QUE PARIU.   Yesterday (March 15th) was my birthday and my friend gave me the classic CS as a birthday present.  Little did i Know that this was a Trojan Horse (no. not the virus. the REAL trojan horse)  while in-game, my PC started to get blue dots on the screen and suddenly reset.  after the sudden reboot, it started to get a black screen and that was it.  i've restarted it over 10 times and realized i had to use safe mode to turn it on and delete this SHITTY GAME FILE so it could turn on again normally.   Please, if you love your family; do NOT, absolutely, do NOT GIVE THEM THIS GIFT!  AND DO NOT BUY THIS OLD GAME. buy CS GO instead.  this is a harmful piece of software. [h1] You want to disable a bomb? fine. do it in videogames. not in real life by letting your PC to run this piece of crap. [/h1]",1647413882,1647414128,0,0,2,0.453089237213135,0,1,1,0,0,
112279244,10,Counter-Strike,english,rip cs_sauna,1647419187,1647419187,1,0,0,0.0,0,1,0,0,0,
112279297,10,Counter-Strike,russian,МАЙОНЕЗНИНКа,1647419329,1647419329,1,0,0,0.0,0,1,0,0,0,
112279656,10,Counter-Strike,russian,Top ❤️,1647420080,1647420080,1,1,0,0.523809552192688,0,1,0,0,0,
112282240,10,Counter-Strike,russian,"неизгладимые впечатления накладываемые игровым процессом оставляют воспоминая , доброты простирающейся через года .работы сравнимое с произведением культур художественной деятельности .",1647425506,1647425506,1,1,0,0.52173912525177,0,0,0,0,0,
112288816,10,Counter-Strike,english,smeker pe servere de zombie,1647436928,1647436928,1,2,1,0.545454561710358,0,1,0,0,0,
112288912,10,Counter-Strike,ukrainian,вспомнил детство :),1647437073,1669155797,1,0,0,0.0,0,1,0,0,0,
112316524,10,Counter-Strike,romanian,A very loved game.,1647475381,1647475381,1,0,0,0.0,0,1,0,0,0,
112321033,10,Counter-Strike,schinese,补票来的，有些东西无法找回了，就去找一份慰籍。,1647482660,1647482660,1,69,3,0.810354173183441,0,1,0,0,0,
112333787,10,Counter-Strike,polish,godne zwiedzenia,1647496588,1647496588,1,0,0,0.0,0,1,0,0,0,
112343112,10,Counter-Strike,russian,Top ,1647511803,1647511803,1,0,0,0.0,0,1,0,0,0,
112363734,10,Counter-Strike,polish,Sztos,1647538837,1647538837,1,0,0,0.0,0,1,0,0,0,
112373514,10,Counter-Strike,english,                       cs 1.6 jailbreak ⣿⣿⣿⣿⣿⣿⣿⣿⡿⠿⠛⠛⠛⠋⠉⠈⠉⠉⠉⠉⠛⠻⢿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⡿⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠛⢿⣿⣿⣿⣿ ⣿⣿⣿⣿⡏⣀⠀⠀⠀⠀⠀⠀⠀⣀⣤⣤⣤⣄⡀⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣿ ⣿⣿⣿⢏⣴⣿⣷⠀⠀⠀⠀⠀⢾⣿⣿⣿⣿⣿⣿⡆⠀⠀⠀⠀⠀⠀⠀⠈⣿⣿ ⣿⣿⣟⣾⣿⡟⠁⠀⠀⠀⠀⠀⢀⣾⣿⣿⣿⣿⣿⣷⢢⠀⠀⠀⠀⠀⠀⠀⢸⣿ ⣿⣿⣿⣿⣟⠀⡴⠄⠀⠀⠀⠀⠀⠀⠙⠻⣿⣿⣿⣿⣷⣄⠀⠀⠀⠀⠀⠀⠀⣿ ⣿⣿⣿⠟⠻⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠶⢴⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⣿ ⣿⣁⡀⠀⠀⢰⢠⣦⠀⠀⠀⠀⠀⠀⠀⠀⢀⣼⣿⣿⣿⣿⣿⡄⠀⣴⣶⣿⡄⣿ ⣿⡋⠀⠀⠀⠎⢸⣿⡆⠀⠀⠀⠀⠀⠀⣴⣿⣿⣿⣿⣿⣿⣿⠗⢘⣿⣟⠛⠿⣼ ⣿⣿⠋⢀⡌⢰⣿⡿⢿⡀⠀⠀⠀⠀⠀⠙⠿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⣧⢀⣼ ⣿⣿⣷⢻⠄⠘⠛⠋⠛⠃⠀⠀⠀⠀⠀⢿⣧⠈⠉⠙⠛⠋⠀⠀⠀⣿⣿⣿⣿⣿ ⣿⣿⣧⠀⠈⢸⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠟⠀⠀⠀⠀⢀⢃⠀⠀⢸⣿⣿⣿⣿ ⣿⣿⡿⠀⠴⢗⣠⣤⣴⡶⠶⠖⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡸⠀⣿⣿⣿⣿ ⣿⣿⣿⡀⢠⣾⣿⠏⠀⠠⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠛⠉⠀⣿⣿⣿⣿ ⣿⣿⣿⣧⠈⢹⡇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿ ⣿⣿⣿⣿⡄⠈⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣴⣾⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣷⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣦⣄⣀⣀⣀⣀⠀⠀⠀⠀⠘⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⡄⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠙⣿⣿⡟⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇⠀⠁⠀⠀⠹⣿⠃⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡿⠛⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⢐⣿⣿⣿⣿,1647550642,1647550642,1,0,0,0.0,0,1,0,0,0,
112374123,10,Counter-Strike,english,Reminiscent of bad and sweet memories,1647551386,1647551386,1,0,0,0.0,0,1,0,0,0,
112383536,10,Counter-Strike,russian,"Очень много раньше играл в неё , эх ушли времена 😂",1647565114,1647565114,1,0,0,0.0,0,1,0,0,0,
112410505,10,Counter-Strike,schinese,经典的版本,1647611358,1647611358,1,0,0,0.0,0,1,0,0,0,
112415048,10,Counter-Strike,russian,CS 1.6 ,1647616845,1647616845,1,0,0,0.0,0,1,0,0,0,
112422084,10,Counter-Strike,turkish,(G)old ,1647625036,1647625036,1,3,0,0.56521737575531,0,1,0,0,0,
112424104,10,Counter-Strike,russian,ТОП ИГРА СОВЕТУЮ ПОИГРАТЬ,1647627504,1647627504,1,0,0,0.0,0,1,0,0,0,
112483123,10,Counter-Strike,english,12,1647707811,1647707811,1,0,0,0.0,0,1,0,0,0,
112491648,10,Counter-Strike,spanish,ffjdgkflg-,1647717073,1647717073,1,0,0,0.0,0,1,0,0,0,
112495763,10,Counter-Strike,russian,свежый кабанчек,1647721946,1680587874,1,0,0,0.0,0,1,1,0,0,
112511757,10,Counter-Strike,spanish,porque soy el mejor en el,1647744474,1647744474,1,0,0,0.0,0,1,0,0,0,
112515432,10,Counter-Strike,english,this game aged well like fine wine.,1647750258,1647750258,1,2,0,0.505682826042175,0,1,0,0,0,
112542719,10,Counter-Strike,brazilian,THE BEST <3,1647788494,1647788494,1,0,0,0.0,0,0,0,0,0,
112546727,10,Counter-Strike,spanish,"nasi, pa cagarte de risa con los panas",1647792882,1647792882,1,0,0,0.0,0,1,0,0,0,
112552762,10,Counter-Strike,french,Le meilleur FPS compétitif. Toujours pas égalé...,1647799910,1647799910,1,4,0,0.550000011920929,0,0,0,0,0,
112594295,10,Counter-Strike,schinese,就是喜欢没有什么理由，打了20年了。经常闪退不知道原因,1647870644,1647870644,1,0,0,0.0,0,1,0,0,0,
112615297,10,Counter-Strike,turkish,cok iyi oyun,1647899990,1647899990,1,0,0,0.0,0,1,0,0,0,
112632140,10,Counter-Strike,russian,"Хорошая онлайн шутер игра, играю с удовольствием в свободное время. Заходи постреляемся.",1647933111,1647933111,1,1,0,0.523809552192688,0,0,0,0,0,
112648733,10,Counter-Strike,russian,"игра ностальгия, всем советую",1647962912,1647962912,1,0,0,0.0,0,1,0,0,0,
112652312,10,Counter-Strike,russian,"Игра детства, всегда можно обсудить с 40 летними мужиками тему алкоголя и завода 10 алкогольных заводов из 10!",1647967964,1688232933,1,2,1,0.54356849193573,0,0,0,0,0,
112658457,10,Counter-Strike,english,Konter Strik,1647976581,1657818666,1,0,0,0.0,0,1,0,0,0,
112660957,10,Counter-Strike,brazilian,sounter. ,1647980229,1670677982,1,0,0,0.0,0,1,0,0,0,
112672945,10,Counter-Strike,spanish,Lo mejor de lo mejor mi rey,1648000161,1648000161,1,0,0,0.0,0,1,0,0,0,
112687917,10,Counter-Strike,schinese,虽然没玩多久，但是我是聪明逼,1648029706,1648029706,1,1,0,0.52173912525177,0,1,1,0,0,
112715864,10,Counter-Strike,latam,Muy buen juego!,1648069734,1648069734,1,0,0,0.0,0,1,0,0,0,
112736718,10,Counter-Strike,tchinese,好玩又好笑,1648108462,1659760185,1,0,0,0.0,0,1,0,0,0,
112742349,10,Counter-Strike,english,Chad game,1648119892,1648474776,1,0,0,0.0,0,1,0,0,0,
112747411,10,Counter-Strike,russian,echo + okay let's go + echo + special cfg for good skill loaded =(^.^)= + echo + GoOd LuCk & HaVe FuN =D + echo + LAST UPDATE 03.02.12 + echo + VERSION 1.04.00 + echo + HATERS GONNA HATE ... CHEATER GONNA CHEAT =D +,1648128427,1648128427,1,0,0,0.0,0,1,0,0,0,
112753504,10,Counter-Strike,polish,csik tak ooo,1648136927,1648136927,1,0,0,0.0,0,1,0,0,0,
112765767,10,Counter-Strike,russian,"Начал играть, спустя небольшой промежуток времени нашел интернет отношения. играл играл и опа, стал феей винкс . нашел много друзей а потом отошел на 5 минут и вернулся через месяц потерял интернет отношения -> расстроился, скачал доту -> стал дединсайдом. прошел недрочабрь -> вспомнил о друзьях -> начал снова общаться с людьми -> перестал быть дединсайдом -> продолжил играть в доту -> нашел новых родителей -> стал дединсайдом.  Отзыв - не рекомендую для людей младше 100 лет!",1648154072,1648154072,0,3,2,0.481051534414291,0,1,0,0,0,
112772565,10,Counter-Strike,brazilian,"Muito bom, não gostei",1648164761,1648164761,1,9,6,0.617290496826172,2,1,0,0,0,
112775790,10,Counter-Strike,latam,este juego es lo mejor :D,1648170469,1648170469,1,0,1,0.0,0,1,0,0,0,
112792961,10,Counter-Strike,romanian,OLD SCHOLL,1648205351,1648205351,1,0,0,0.0,0,1,0,0,0,
112798897,10,Counter-Strike,russian,очень хорешея игра там можно заходить на сервера и вам там вип бесплатный. ,1648215471,1648215471,1,0,0,0.0,0,0,0,0,0,
112807292,10,Counter-Strike,russian,"мне понравилось играть с дедами , они меня многому научили",1648227043,1648227043,1,0,0,0.0,0,0,0,0,0,
112819768,10,Counter-Strike,english,"great game , thanks valve!",1648243916,1648243916,1,1,0,0.0,0,1,0,0,0,
112825858,10,Counter-Strike,spanish,Busquen Server  Los Vagos !!,1648253135,1648253135,1,0,0,0.0,0,1,0,0,0,
112827401,10,Counter-Strike,schinese,即使是个在上初中的学生，也是从这个时代开始接触游戏的,1648255715,1648255715,1,9,0,0.593662798404694,0,1,0,0,0,
112827607,10,Counter-Strike,spanish,viva chile,1648256123,1648256123,1,0,0,0.0,0,1,0,0,0,
112834621,10,Counter-Strike,russian,никита гей ,1648268058,1648268058,1,0,0,0.0,0,1,0,0,0,
112837265,10,Counter-Strike,spanish,muito malo manito,1648272928,1648272928,1,0,0,0.0,0,1,0,0,0,
112841347,10,Counter-Strike,russian,"OFFICE 2022 OFFICE 2022 OFFICE 2022 OFFICE 2022 OFFICE 2022 OFFICE 2022 OFFICE 2022 ,OFFICE 2022",1648280700,1648280700,1,0,3,0.0,0,1,0,0,0,
112857328,10,Counter-Strike,tchinese,FUN,1648304232,1648304232,1,1,0,0.518518567085266,0,1,0,0,0,
112882485,10,Counter-Strike,brazilian,CS <3,1648334900,1648334900,1,0,0,0.0,0,1,0,0,0,
112908442,10,Counter-Strike,english,Very good game i recommend,1648378035,1648378035,1,0,0,0.0,0,0,0,0,0,
112917140,10,Counter-Strike,russian,"yes, yes, yes. (JoJo reference)",1648389860,1648389860,1,1,0,0.519999980926514,1,1,0,0,0,
112932461,10,Counter-Strike,spanish,es un juego espectacular ayuda a desestresarte y te brinda momentos inovidables... counter strike sin duda alguna el mejor juego que haya existidio.... interactuas con personas de diferentes partes dl mundo.. excelente...,1648407425,1648407425,1,0,0,0.0,0,1,0,0,0,
112933654,10,Counter-Strike,spanish,exquisito,1648408835,1648408835,1,0,1,0.0,0,1,0,0,0,
112939740,10,Counter-Strike,english,dor stauck,1648416889,1648416889,1,39,18,0.799578309059143,0,1,0,0,0,
112949566,10,Counter-Strike,spanish,super hermoso el jueg me gusta bulda oyo,1648434275,1648434275,1,0,0,0.0,0,1,0,0,0,
112952486,10,Counter-Strike,latam,me encanta CS 1.6 pero si debo advertir a los usuarios que tengan mucho cuidado ya que puede ser el caso que si están usando windows y entran en un server x pueden ser infectados con algun programa o virus. la mejor manera de jugar este juego de la forma más segura es através de alguna distribución de Linux ahí puedes jugar sin riesgo alguno.,1648440045,1649910144,1,0,0,0.0,0,1,0,0,0,
112966920,10,Counter-Strike,russian,крутая настольгическая  игра,1648471448,1648471448,1,0,0,0.0,0,1,0,0,0,
112966948,10,Counter-Strike,russian,Шутер в котором в твоей команде будет играть дед из гроба,1648471497,1648471497,1,0,1,0.0,0,1,0,0,0,
112971542,10,Counter-Strike,russian,гц,1648478630,1648478630,1,0,0,0.0,0,1,0,0,0,
112974346,10,Counter-Strike,russian,ВСЁ,1648482608,1648482608,1,0,0,0.0,0,0,0,0,0,
112974887,10,Counter-Strike,russian,Не умирающая классика.Уже прошло много времени а она все еще удивляет своей стрельбой,1648483425,1648483425,1,0,0,0.0,0,1,0,0,0,
112980206,10,Counter-Strike,spanish,"este juego es leyenda, te lo recomiendo mas que el 100%, compralo para revivir recuerdos memorables y el tiempo de diversion que te dio este maravilloso juego ;)",1648489665,1648489665,1,0,0,0.0,0,1,0,0,0,
112983565,10,Counter-Strike,russian,"Кто ставит отрицательные отзывы на эту игру, то получите звизды от мамки за двойку вследующий день, даже если у вас каникулы или выходной.",1648494231,1648494231,1,0,0,0.0,0,1,0,0,0,
112989563,10,Counter-Strike,russian,зж,1648503251,1648503251,1,0,0,0.0,0,1,0,0,0,
113025431,10,Counter-Strike,english,My childhood is here! <33,1648570071,1648570071,1,0,0,0.0,0,0,0,0,0,
113098698,10,Counter-Strike,english,"If there is only one game left in the world,i think it must be Counter Strike!",1648695906,1648695906,1,21,2,0.675702333450317,0,1,0,0,0,
113104041,10,Counter-Strike,english,}) ,1648708287,1648708287,1,0,0,0.0,0,1,0,0,0,
113123565,10,Counter-Strike,russian,Ахуенная игра,1648743686,1648743686,1,0,0,0.0,0,1,0,0,0,
113125760,10,Counter-Strike,brazilian,"Primeiro jogo de pc, top",1648746698,1648746698,1,0,0,0.0,0,1,0,0,0,
113128467,10,Counter-Strike,russian,"Ну это классика, господа Поиграть и вспомнить былое - тема ",1648750559,1648750559,1,0,0,0.0,0,0,0,0,0,
113133167,10,Counter-Strike,russian,зпошвопашзфоукшпоиывщтмьыщшдвьтиьазлоькзыщвадолпщжфцюоьыажсидолм,1648757285,1648757285,1,0,0,0.0,0,1,0,0,0,
113143591,10,Counter-Strike,spanish,chvr,1648775718,1648775718,1,0,0,0.0,0,1,0,0,0,
113145161,10,Counter-Strike,spanish,Mood: nostalgico,1648778788,1648778788,1,0,0,0.0,0,1,0,0,0,
113159362,10,Counter-Strike,english,kanter strajk jedan tačka šes,1648810908,1648810908,1,0,0,0.0,0,1,0,0,0,
113164037,10,Counter-Strike,spanish,"Es muy buen juego clasico y divertido, lo recomiendo al 100%",1648819147,1648819147,1,1,0,0.52173912525177,0,1,1,0,0,
113208021,10,Counter-Strike,english,Best game forever! ❤️❤️❤️,1648890558,1648890558,1,5,0,0.556363642215729,2,1,0,0,0,
113216430,10,Counter-Strike,schinese,很好玩，超级好玩,1648903354,1648903354,1,0,0,0.0,0,1,0,0,0,
113230523,10,Counter-Strike,spanish,esta re god,1648920005,1652459360,1,0,0,0.0,0,1,0,0,0,
113251493,10,Counter-Strike,english,"A classic game,",1648949626,1648949626,1,0,0,0.0,0,1,0,0,0,
